price,ema_20,ema_50,rsi_14,bb_upper,bb_lower,macd_line,macd_signal,adx,volume,vol_ma20,cmf,fib_0_618,entry,tp,sl,is_doji,timestamp,label
35.49,35.62184506696069,35.83613914685575,43.78169870207594,38.55580360149065,33.30519639850935,-0.4980772864045804,-0.37581640964832075,31.78016871565185,334879.4,359851.485,0.03984105767202191,35.7876,35.49,38.5558,33.3052,0,2024-02-22 16:00:00,0
34.86,35.481669346297764,35.77001604305748,39.93927935244553,38.42187834500186,33.120121654998144,-0.5500874643816545,-0.4106706205949875,32.01334617876019,297321.5,352885.29500000004,0.03525947954813482,35.7876,34.86,38.4219,33.1201,0,2024-02-22 20:00:00,0
34.15,35.29960559903131,35.683740904114046,37.07663869105578,38.32338473961121,32.85761526038879,-0.6308351825758649,-0.45470353299116306,32.73065193074535,323699.4,344622.76,0.016422167390841715,35.7876,34.15,38.3234,32.8576,0,2024-02-23 00:00:00,0
33.57,35.17011935150452,35.61535890787428,40.029627309389966,38.0689517094453,32.7470482905547,-0.6573943899066421,-0.49524170437425885,33.28923898420245,219988.4,343461.90499999997,-0.0004515503245219112,35.7876,33.57,38.069,32.747,0,2024-02-23 04:00:00,0
33.94,35.08534607993266,35.562991891879214,42.69116906760391,37.586179632974904,32.83882036702509,-0.6435887045970716,-0.5249111044188214,33.807926962412616,219843.6,331414.015,-0.02090674131779037,35.7876,33.94,37.5862,32.8388,0,2024-02-23 08:00:00,0
34.28,34.851503596129554,35.4479726020016,34.653451462815255,37.208026501611656,32.67997349838835,-0.7570618718947273,-0.5713412579140026,34.96617959702946,242872.2,331051.33999999997,-0.011366482575066394,35.30556,34.28,37.208,32.68,0,2024-02-23 12:00:00,1
32.63,34.71802706316483,35.36962073525644,40.635326934793845,36.602530519922624,32.834469480077374,-0.7719247594140413,-0.6114579582140103,36.26002232482945,420857.6,323546.95,-0.03392248610523889,35.05218,32.63,36.6025,31.9774,0,2024-02-23 16:00:00,1
33.45,34.54773877143485,35.27394933387383,38.2444495557183,36.57865049619845,32.59334950380155,-0.8162540899842767,-0.6524171845680636,37.339859056427315,248517.7,285273.83999999997,0.003682584329436946,35.05218,33.45,36.5787,32.5933,0,2024-02-23 20:00:00,1
32.93,34.43462079320296,35.19889249725132,41.3191293171695,36.37339663620968,32.52060336379033,-0.8073810117702607,-0.683409950008503,38.342564592911046,97951.4,266457.66000000003,-0.05139778221687077,35.05218,32.93,36.3734,32.2714,0,2024-02-24 00:00:00,1
33.36,34.391323574802676,35.15109279147676,45.53015552831131,36.02982665492567,32.61917334507433,-0.7417695571949352,-0.6950818714457895,38.1651722053305,95184.4,255128.86000000002,-0.023611211075750562,35.05218,33.36,36.0298,32.6192,0,2024-02-24 04:00:00,1
33.98,34.38548323434528,35.11889307416395,47.80715738405821,35.7609403967272,32.720059603272794,-0.653991129169313,-0.6868637229904941,37.23631875263568,105226.1,255885.19499999998,0.015528348041478532,35.05218,33.98,35.7609,32.7201,0,2024-02-24 08:00:00,0
34.33,34.3697229263124,35.08364236537321,47.14018499436617,35.62100139275698,32.748998607243024,-0.5865408949136963,-0.6667991573751346,36.233890438023025,218975.3,249959.41499999998,0.02729871066251725,35.05218,34.33,36.0465,32.749,0,2024-02-24 12:00:00,0
